date,PIB_value,PIB_var
1995-08-11,7747030.652173913,0.013999999999999999
1995-08-12,7748129.521739131,0.013999999999999999
1995-08-13,7749228.391304348,0.013999999999999999
1995-08-14,7750327.260869565,0.013999999999999999
1995-08-15,7751426.130434782,0.013999999999999999
1995-08-16,7752525.0,0.013999999999999999
1995-08-17,7753623.869565218,0.013999999999999999
1995-08-18,7754722.739130435,0.013999999999999999
1995-08-19,7755821.608695652,0.013999999999999999
1995-08-20,7756920.478260869,0.013999999999999999
1995-08-21,7758019.347826087,0.013999999999999999
1995-08-22,7759118.217391305,0.013999999999999999
1995-08-23,7760217.0869565215,0.013999999999999999
1995-08-24,7761315.956521739,0.013999999999999999
1995-08-25,7762414.826086956,0.013999999999999999
1995-08-26,7763513.695652174,0.013999999999999999
1995-08-27,7764612.565217392,0.013999999999999999
1995-08-28,7765711.434782608,0.013999999999999999
1995-08-29,7766810.304347826,0.013999999999999999
1995-08-30,7767909.173913044,0.013999999999999999
1995-08-31,7769008.043478261,0.013999999999999999
1995-09-01,7770106.9130434785,0.013999999999999999
1995-09-02,7771205.782608695,0.013999999999999999
1995-09-03,7772304.652173913,0.013999999999999999
1995-09-04,7773403.521739131,0.013999999999999999
1995-09-05,7774502.391304348,0.013999999999999999
1995-09-06,7775601.260869565,0.013999999999999999
1995-09-07,7776700.130434782,0.013999999999999999
1995-09-08,7777799.0,0.013999999999999999
1995-09-09,7778897.869565218,0.013999999999999999
1995-09-10,7779996.739130435,0.013999999999999999
1995-09-11,7781095.608695652,0.013999999999999999
1995-09-12,7782194.478260869,0.013999999999999999
1995-09-13,7783293.347826087,0.013999999999999999
1995-09-14,7784392.217391305,0.013999999999999999
1995-09-15,7785491.0869565215,0.013999999999999999
1995-09-16,7786589.956521739,0.013999999999999999
1995-09-17,7787688.826086956,0.013999999999999999
1995-09-18,7788787.695652174,0.013999999999999999
1995-09-19,7789886.565217392,0.013999999999999999
1995-09-20,7790985.434782608,0.013999999999999999
1995-09-21,7792084.304347826,0.013999999999999999
1995-09-22,7793183.173913044,0.013999999999999999
1995-09-23,7794282.043478261,0.013999999999999999
1995-09-24,7795380.9130434785,0.013999999999999999
1995-09-25,7796479.782608695,0.013999999999999999
1995-09-26,7797578.652173913,0.013999999999999999
1995-09-27,7798677.521739131,0.013999999999999999
1995-09-28,7799776.391304348,0.013999999999999999
1995-09-29,7800875.260869565,0.013999999999999999
1995-09-30,7801974.130434782,0.013999999999999999
1995-10-01,7803073.0,0.013999999999999999
1995-10-02,7804188.891304348,0.013999999999999999
1995-10-03,7805304.782608695,0.013999999999999999
1995-10-04,7806420.673913044,0.013999999999999999
1995-10-05,7807536.565217392,0.013999999999999999
1995-10-06,7808652.456521739,0.013999999999999999
1995-10-07,7809768.347826087,0.013999999999999999
1995-10-08,7810884.239130435,0.013999999999999999
1995-10-09,7812000.130434782,0.013999999999999999
1995-10-10,7813116.021739131,0.013999999999999999
1995-10-11,7814231.9130434785,0.013999999999999999
1995-10-12,7815347.804347826,0.013999999999999999
1995-10-13,7816463.695652174,0.013999999999999999
1995-10-14,7817579.5869565215,0.013999999999999999
1995-10-15,7818695.478260869,0.013999999999999999
1995-10-16,7819811.369565218,0.013999999999999999
1995-10-17,7820927.260869565,0.013999999999999999
1995-10-18,7822043.152173913,0.013999999999999999
1995-10-19,7823159.043478261,0.013999999999999999
1995-10-20,7824274.934782608,0.013999999999999999
1995-10-21,7825390.826086956,0.013999999999999999
1995-10-22,7826506.717391305,0.013999999999999999
1995-10-23,7827622.608695652,0.013999999999999999
1995-10-24,7828738.5,0.013999999999999999
1995-10-25,7829854.391304348,0.013999999999999999
1995-10-26,7830970.282608695,0.013999999999999999
1995-10-27,7832086.173913044,0.013999999999999999
1995-10-28,7833202.065217392,0.013999999999999999
1995-10-29,7834317.956521739,0.013999999999999999
1995-10-30,7835433.847826087,0.013999999999999999
1995-10-31,7836549.739130435,0.013999999999999999
1995-11-01,7837665.630434782,0.013999999999999999
1995-11-02,7838781.521739131,0.013999999999999999
1995-11-03,7839897.4130434785,0.013999999999999999
1995-11-04,7841013.304347826,0.013999999999999999
1995-11-05,7842129.195652174,0.013999999999999999
1995-11-06,7843245.0869565215,0.013999999999999999
1995-11-07,7844360.978260869,0.013999999999999999
1995-11-08,7845476.869565218,0.013999999999999999
1995-11-09,7846592.760869565,0.013999999999999999
1995-11-10,7847708.652173913,0.013999999999999999
1995-11-11,7848824.543478261,0.013999999999999999
1995-11-12,7849940.434782608,0.013999999999999999
1995-11-13,7851056.326086956,0.013999999999999999
1995-11-14,7852172.217391305,0.013999999999999999
1995-11-15,7853288.108695652,0.013999999999999999
1995-11-16,7854404.0,0.013999999999999999
1995-11-17,7855519.891304348,0.013999999999999999
1995-11-18,7856635.782608695,0.013999999999999999
1995-11-19,7857751.673913044,0.013999999999999999
1995-11-20,7858867.565217392,0.013999999999999999
1995-11-21,7859983.456521739,0.013999999999999999
1995-11-22,7861099.347826087,0.013999999999999999
1995-11-23,7862215.239130435,0.013999999999999999
1995-11-24,7863331.130434782,0.013999999999999999
1995-11-25,7864447.021739131,0.013999999999999999
1995-11-26,7865562.9130434785,0.013999999999999999
1995-11-27,7866678.804347826,0.013999999999999999
1995-11-28,7867794.695652174,0.013999999999999999
1995-11-29,7868910.5869565215,0.013999999999999999
1995-11-30,7870026.478260869,0.013999999999999999
1995-12-01,7871142.369565218,0.013999999999999999
1995-12-02,7872258.260869565,0.013999999999999999
1995-12-03,7873374.152173913,0.013999999999999999
1995-12-04,7874490.043478261,0.013999999999999999
1995-12-05,7875605.934782608,0.013999999999999999
1995-12-06,7876721.826086956,0.013999999999999999
1995-12-07,7877837.717391305,0.013999999999999999
1995-12-08,7878953.608695652,0.013999999999999999
1995-12-09,7880069.5,0.013999999999999999
1995-12-10,7881185.391304348,0.013999999999999999
1995-12-11,7882301.282608695,0.013999999999999999
1995-12-12,7883417.173913044,0.013999999999999999
1995-12-13,7884533.065217392,0.013999999999999999
1995-12-14,7885648.956521739,0.013999999999999999
1995-12-15,7886764.847826087,0.013999999999999999
1995-12-16,7887880.739130435,0.013999999999999999
1995-12-17,7888996.630434782,0.013999999999999999
1995-12-18,7890112.521739131,0.013999999999999999
1995-12-19,7891228.4130434785,0.013999999999999999
1995-12-20,7892344.304347826,0.013999999999999999
1995-12-21,7893460.195652174,0.013999999999999999
1995-12-22,7894576.0869565215,0.013999999999999999
1995-12-23,7895691.978260869,0.013999999999999999
1995-12-24,7896807.869565218,0.013999999999999999
1995-12-25,7897923.760869565,0.013999999999999999
1995-12-26,7899039.652173913,0.013999999999999999
1995-12-27,7900155.543478261,0.013999999999999999
1995-12-28,7901271.434782608,0.013999999999999999
1995-12-29,7902387.326086956,0.013999999999999999
1995-12-30,7903503.217391305,0.013999999999999999
1995-12-31,7904619.108695652,0.013999999999999999
1996-01-01,7905735.0,0.013999999999999999
1996-01-02,7907450.505494505,0.022000000000000002
1996-01-03,7909166.010989011,0.022000000000000002
1996-01-04,7910881.516483516,0.022000000000000002
1996-01-05,7912597.021978022,0.022000000000000002
1996-01-06,7914312.527472528,0.022000000000000002
1996-01-07,7916028.032967033,0.022000000000000002
1996-01-08,7917743.538461538,0.022000000000000002
1996-01-09,7919459.043956044,0.022000000000000002
1996-01-10,7921174.549450549,0.022000000000000002
1996-01-11,7922890.054945055,0.022000000000000002
1996-01-12,7924605.560439561,0.022000000000000002
1996-01-13,7926321.065934066,0.022000000000000002
1996-01-14,7928036.571428572,0.022000000000000002
1996-01-15,7929752.076923077,0.022000000000000002
1996-01-16,7931467.582417582,0.022000000000000002
1996-01-17,7933183.087912088,0.022000000000000002
1996-01-18,7934898.593406593,0.022000000000000002
1996-01-19,7936614.098901099,0.022000000000000002
1996-01-20,7938329.604395605,0.022000000000000002
1996-01-21,7940045.10989011,0.022000000000000002
1996-01-22,7941760.615384615,0.022000000000000002
1996-01-23,7943476.120879121,0.022000000000000002
1996-01-24,7945191.626373626,0.022000000000000002
1996-01-25,7946907.131868131,0.022000000000000002
1996-01-26,7948622.637362638,0.022000000000000002
1996-01-27,7950338.142857143,0.022000000000000002
1996-01-28,7952053.648351648,0.022000000000000002
1996-01-29,7953769.153846154,0.022000000000000002
1996-01-30,7955484.659340659,0.022000000000000002
1996-01-31,7957200.164835165,0.022000000000000002
1996-02-01,7958915.67032967,0.022000000000000002
1996-02-02,7960631.175824176,0.022000000000000002
1996-02-03,7962346.681318682,0.022000000000000002
1996-02-04,7964062.186813187,0.022000000000000002
1996-02-05,7965777.692307692,0.022000000000000002
1996-02-06,7967493.197802198,0.022000000000000002
1996-02-07,7969208.703296703,0.022000000000000002
1996-02-08,7970924.208791208,0.022000000000000002
1996-02-09,7972639.714285715,0.022000000000000002
1996-02-10,7974355.21978022,0.022000000000000002
1996-02-11,7976070.725274725,0.022000000000000002
1996-02-12,7977786.230769231,0.022000000000000002
1996-02-13,7979501.736263736,0.022000000000000002
1996-02-14,7981217.241758241,0.021
1996-02-15,7982932.747252747,0.021
1996-02-16,7984648.252747253,0.021
1996-02-17,7986363.758241759,0.021
1996-02-18,7988079.263736264,0.021
1996-02-19,7989794.769230769,0.021
1996-02-20,7991510.274725275,0.021
1996-02-21,7993225.78021978,0.021
1996-02-22,7994941.285714285,0.021
1996-02-23,7996656.791208792,0.021
1996-02-24,7998372.296703297,0.021
1996-02-25,8000087.802197802,0.021
1996-02-26,8001803.307692308,0.021
1996-02-27,8003518.813186813,0.021
1996-02-28,8005234.318681318,0.021
1996-02-29,8006949.824175824,0.021
1996-03-01,8008665.32967033,0.021
1996-03-02,8010380.835164835,0.021
1996-03-03,8012096.340659341,0.021
1996-03-04,8013811.846153846,0.021
1996-03-05,8015527.351648351,0.021
1996-03-06,8017242.857142857,0.021
1996-03-07,8018958.362637362,0.021
1996-03-08,8020673.868131869,0.021
1996-03-09,8022389.373626374,0.021
1996-03-10,8024104.879120879,0.021
1996-03-11,8025820.384615385,0.021
1996-03-12,8027535.89010989,0.021
1996-03-13,8029251.395604395,0.021
1996-03-14,8030966.901098901,0.021
1996-03-15,8032682.406593407,0.021
1996-03-16,8034397.912087912,0.021
1996-03-17,8036113.417582418,0.021
1996-03-18,8037828.923076923,0.021
1996-03-19,8039544.428571428,0.021
1996-03-20,8041259.934065934,0.021
1996-03-21,8042975.439560439,0.021
1996-03-22,8044690.945054945,0.021
1996-03-23,8046406.450549451,0.021
1996-03-24,8048121.956043956,0.021
1996-03-25,8049837.461538462,0.021
1996-03-26,8051552.967032967,0.021
1996-03-27,8053268.472527472,0.021
1996-03-28,8054983.978021978,0.021
1996-03-29,8056699.483516484,0.021
1996-03-30,8058414.989010989,0.021
1996-03-31,8060130.494505495,0.021
1996-04-01,8061846.0,0.021
1996-04-02,8062894.065934066,0.013
1996-04-03,8063942.131868131,0.013
1996-04-04,8064990.197802198,0.013
1996-04-05,8066038.263736264,0.013
1996-04-06,8067086.32967033,0.013
1996-04-07,8068134.395604395,0.013
1996-04-08,8069182.461538462,0.013
1996-04-09,8070230.527472528,0.013
1996-04-10,8071278.593406593,0.013
1996-04-11,8072326.659340659,0.013
1996-04-12,8073374.725274725,0.013
1996-04-13,8074422.791208792,0.013
1996-04-14,8075470.857142857,0.013
1996-04-15,8076518.923076923,0.013
1996-04-16,8077566.989010989,0.013
1996-04-17,8078615.054945055,0.013
1996-04-18,8079663.120879121,0.013
1996-04-19,8080711.186813187,0.013
1996-04-20,8081759.252747253,0.013
1996-04-21,8082807.318681318,0.013
1996-04-22,8083855.384615385,0.013
1996-04-23,8084903.450549451,0.013
1996-04-24,8085951.516483516,0.013
1996-04-25,8086999.582417582,0.013
1996-04-26,8088047.648351648,0.013
1996-04-27,8089095.714285715,0.013
1996-04-28,8090143.78021978,0.013
1996-04-29,8091191.846153846,0.013
1996-04-30,8092239.912087912,0.013
1996-05-01,8093287.978021978,0.013
1996-05-02,8094336.043956044,0.013
1996-05-03,8095384.10989011,0.013
1996-05-04,8096432.175824176,0.013
1996-05-05,8097480.241758241,0.013
1996-05-06,8098528.307692308,0.013
1996-05-07,8099576.373626374,0.013
1996-05-08,8100624.439560439,0.013
1996-05-09,8101672.505494505,0.013
1996-05-10,8102720.571428572,0.013
1996-05-11,8103768.637362638,0.013
1996-05-12,8104816.703296703,0.013
1996-05-13,8105864.769230769,0.013
1996-05-14,8106912.835164835,0.013
1996-05-15,8107960.901098901,0.013
1996-05-16,8109008.967032967,0.013
1996-05-17,8110057.032967033,0.013
1996-05-18,8111105.098901099,0.013
1996-05-19,8112153.164835165,0.013
1996-05-20,8113201.230769231,0.013
1996-05-21,8114249.296703297,0.013
1996-05-22,8115297.362637362,0.013
1996-05-23,8116345.428571428,0.013
1996-05-24,8117393.494505495,0.013
1996-05-25,8118441.560439561,0.013
1996-05-26,8119489.626373626,0.013
1996-05-27,8120537.692307692,0.013
1996-05-28,8121585.758241759,0.013
1996-05-29,8122633.824175824,0.013
1996-05-30,8123681.89010989,0.013
1996-05-31,8124729.956043956,0.013
1996-06-01,8125778.021978022,0.013
1996-06-02,8126826.087912088,0.013
1996-06-03,8127874.153846154,0.013
1996-06-04,8128922.21978022,0.013
1996-06-05,8129970.285714285,0.013
1996-06-06,8131018.351648352,0.013
1996-06-07,8132066.417582418,0.013
1996-06-08,8133114.483516484,0.013
1996-06-09,8134162.549450549,0.013
1996-06-10,8135210.615384615,0.013
1996-06-11,8136258.681318682,0.013
1996-06-12,8137306.747252747,0.013
1996-06-13,8138354.813186813,0.013
1996-06-14,8139402.879120879,0.013
1996-06-15,8140450.945054945,0.013
1996-06-16,8141499.010989011,0.013
1996-06-17,8142547.076923077,0.013
1996-06-18,8143595.142857143,0.013
1996-06-19,8144643.208791208,0.013
1996-06-20,8145691.274725275,0.013
1996-06-21,8146739.340659341,0.013
1996-06-22,8147787.406593407,0.013
1996-06-23,8148835.472527472,0.013
1996-06-24,8149883.538461538,0.013
1996-06-25,8150931.604395605,0.013
1996-06-26,8151979.67032967,0.013
1996-06-27,8153027.736263736,0.013
1996-06-28,8154075.802197802,0.013
1996-06-29,8155123.868131869,0.013
1996-06-30,8156171.934065934,0.013
1996-07-01,8157220.0,0.013
1996-07-02,8158675.902173913,0.018000000000000002
1996-07-03,8160131.804347826,0.018000000000000002
1996-07-04,8161587.706521739,0.018000000000000002
1996-07-05,8163043.608695652,0.018000000000000002
1996-07-06,8164499.510869565,0.018000000000000002
1996-07-07,8165955.4130434785,0.018000000000000002
1996-07-08,8167411.315217392,0.018000000000000002
1996-07-09,8168867.217391305,0.018000000000000002
1996-07-10,8170323.119565218,0.018000000000000002
1996-07-11,8171779.021739131,0.018000000000000002
1996-07-12,8173234.923913044,0.018000000000000002
1996-07-13,8174690.826086956,0.018000000000000002
1996-07-14,8176146.728260869,0.018000000000000002
1996-07-15,8177602.630434782,0.018000000000000002
1996-07-16,8179058.532608695,0.018000000000000002
1996-07-17,8180514.434782608,0.018000000000000002
1996-07-18,8181970.3369565215,0.018000000000000002
1996-07-19,8183426.239130435,0.018000000000000002
1996-07-20,8184882.141304348,0.018000000000000002
1996-07-21,8186338.043478261,0.018000000000000002
1996-07-22,8187793.945652174,0.018000000000000002
1996-07-23,8189249.847826087,0.018000000000000002
1996-07-24,8190705.75,0.018000000000000002
1996-07-25,8192161.652173913,0.018000000000000002
1996-07-26,8193617.554347826,0.018000000000000002
1996-07-27,8195073.456521739,0.018000000000000002
1996-07-28,8196529.358695652,0.018000000000000002
1996-07-29,8197985.260869565,0.018000000000000002
1996-07-30,8199441.1630434785,0.018000000000000002
1996-07-31,8200897.065217392,0.018000000000000002
1996-08-01,8202352.967391305,0.018000000000000002
1996-08-02,8203808.869565218,0.018000000000000002
1996-08-03,8205264.771739131,0.018000000000000002
1996-08-04,8206720.673913044,0.018000000000000002
1996-08-05,8208176.576086956,0.018000000000000002
1996-08-06,8209632.478260869,0.018000000000000002
1996-08-07,8211088.380434782,0.018000000000000002
1996-08-08,8212544.282608695,0.018000000000000002
1996-08-09,8214000.184782608,0.018000000000000002
1996-08-10,8215456.0869565215,0.018000000000000002
1996-08-11,8216911.989130435,0.018000000000000002
1996-08-12,8218367.891304348,0.018000000000000002
1996-08-13,8219823.793478261,0.018000000000000002
1996-08-14,8221279.695652174,0.018000000000000002
1996-08-15,8222735.597826087,0.018000000000000002
1996-08-16,8224191.5,0.018000000000000002
1996-08-17,8225647.402173913,0.018000000000000002
1996-08-18,8227103.304347826,0.018000000000000002
1996-08-19,8228559.206521739,0.018000000000000002
1996-08-20,8230015.108695652,0.018000000000000002
1996-08-21,8231471.010869565,0.018000000000000002
1996-08-22,8232926.9130434785,0.018000000000000002
1996-08-23,8234382.815217392,0.018000000000000002
1996-08-24,8235838.717391305,0.018000000000000002
1996-08-25,8237294.619565218,0.018000000000000002
1996-08-26,8238750.521739131,0.018000000000000002
1996-08-27,8240206.423913044,0.018000000000000002
1996-08-28,8241662.326086956,0.018000000000000002
1996-08-29,8243118.228260869,0.018000000000000002
1996-08-30,8244574.130434782,0.018000000000000002
1996-08-31,8246030.032608695,0.018000000000000002
1996-09-01,8247485.934782608,0.018000000000000002
1996-09-02,8248941.8369565215,0.018000000000000002
1996-09-03,8250397.739130435,0.018000000000000002
1996-09-04,8251853.641304348,0.018000000000000002
1996-09-05,8253309.543478261,0.018000000000000002
1996-09-06,8254765.445652174,0.018000000000000002
1996-09-07,8256221.347826087,0.018000000000000002
1996-09-08,8257677.25,0.018000000000000002
1996-09-09,8259133.152173913,0.018000000000000002
1996-09-10,8260589.054347826,0.018000000000000002
1996-09-11,8262044.956521739,0.018000000000000002
1996-09-12,8263500.858695652,0.018000000000000002
1996-09-13,8264956.760869565,0.018000000000000002
1996-09-14,8266412.6630434785,0.018000000000000002
1996-09-15,8267868.565217392,0.018000000000000002
1996-09-16,8269324.467391305,0.018000000000000002
1996-09-17,8270780.369565218,0.018000000000000002
1996-09-18,8272236.271739131,0.018000000000000002
1996-09-19,8273692.173913044,0.018000000000000002
1996-09-20,8275148.076086956,0.018000000000000002
